sequence,layer,spearman_rho,bw_ratio,centroid_tau,knn_purity,tmpl_robustness,cross_cosine,cross_rho
primary_weapon,2,0.0242535625036333,0.5520823928015832,-0.4666666666666666,0.25,0.7793277502059937,0.1230936348438263,0.06063390625908324
primary_weapon,3,0.01212678125181665,0.47874157544484486,-0.4666666666666666,0.25,0.7541306614875793,0.10881610959768295,0.15764815627361645
primary_weapon,4,0.6790997501017324,1.03826712145034,0.4666666666666666,0.5,1.337534785270691,0.09694332629442215,0.5699587188353825
primary_weapon,5,0.01212678125181665,0.7824352669248428,-0.06666666666666665,0.4375,1.8046356439590454,0.03591092303395271,0.37593021880631605
primary_weapon,6,0.0242535625036333,0.4805566225398943,-0.2,0.4375,2.586212396621704,0.09050435572862625,0.4244373438135827
primary_weapon,7,0.01212678125181665,0.18697795783448715,-0.2,0.5,4.9474663734436035,0.0913742333650589,0.0970142500145332
primary_weapon,8,0.0,0.14492362030871936,-0.3333333333333333,0.5,4.637555122375488,0.12494685500860214,-0.0242535625036333
primary_weapon,9,0.0,0.12149387945722985,-0.06666666666666665,0.5,5.359373569488525,0.12688609957695007,-0.1697749375254331
primary_weapon,10,0.036380343755449955,0.11065123615206927,-0.06666666666666665,0.5625,6.004606246948242,0.11583027988672256,0.23040884378451634
primary_weapon,11,0.01212678125181665,0.11360313243023139,0.06666666666666665,0.5625,5.367629051208496,0.10813668370246887,-0.3638034375544995
primary_weapon,12,0.13339459376998314,0.18082453644360724,0.2,0.625,4.7578630447387695,0.28740954399108887,-0.1697749375254331
ship_construction,0,,0.0,,0.6666666666666666,0.0,1.0,
ship_construction,1,0.11826247919781653,0.21531048762788554,1.0,0.9166666666666666,0.4467097222805023,0.26045429706573486,0.29565619799454135
ship_construction,2,0.08869685939836239,0.1871072823093008,-0.33333333333333337,0.6666666666666666,0.6967272162437439,0.3067038059234619,0.23652495839563306
ship_construction,3,0.14782809899727067,0.17263244884169238,0.33333333333333337,0.8333333333333334,0.6961569786071777,0.3719525635242462,0.4139186771923578
ship_construction,4,0.11826247919781653,0.2174406370585082,1.0,0.8333333333333334,1.3468955755233765,0.1365094631910324,0.17739371879672478
ship_construction,5,0.14782809899727067,0.35499967837870705,0.33333333333333337,0.6666666666666666,1.8692631721496582,0.11417054384946823,-0.5617467761896284
ship_construction,6,0.35478743759344955,0.29022264554335675,1.0,0.6666666666666666,2.207780599594116,0.1871955543756485,-0.5026155365907202
ship_construction,7,0.29565619799454135,0.1934189910134916,1.0,0.8333333333333334,3.4430973529815674,0.029926052317023277,-0.7095748751868991
ship_construction,8,0.3843530573929037,0.19332866502298982,1.0,0.9166666666666666,3.2927074432373047,0.2076549381017685,0.6504436355879909
ship_construction,9,0.29565619799454135,0.16662086432218826,1.0,0.9166666666666666,3.710867166519165,0.2869300842285156,0.4730499167912661
ship_construction,10,0.35478743759344955,0.15275774847113247,1.0,0.9166666666666666,4.225459575653076,0.23922662436962128,-0.3843530573929037
ship_construction,11,0.32522181779399545,0.1803233002806731,1.0,0.8333333333333334,4.017383098602295,0.0989568680524826,0.32522181779399545
ship_construction,12,0.29565619799454135,0.19325510022224687,0.33333333333333337,0.9166666666666666,3.492365598678589,0.26276877522468567,-0.17739371879672478
primary_fuel,0,,0.0,,0.6666666666666666,0.0,1.0,
primary_fuel,1,0.08869685939836239,0.424408231988803,1.0,1.0,0.7744080424308777,0.7651383876800537,-0.35478743759344955
primary_fuel,2,0.2069593385961789,0.32569250437141983,1.0,1.0,1.0706931352615356,0.5828593373298645,-0.2660905781950872
