sequence,layer,spearman_rho,bw_ratio,centroid_tau,knn_purity,tmpl_robustness,cross_cosine,cross_rho
state_religion,6,0.23160400697645173,0.3734420961254647,-0.3651483716701107,0.0,0.029687315225601196,0.41931089758872986,-0.29277002188456
state_religion,7,0.40225959106436354,0.4501838673838306,-0.3651483716701107,0.0,0.01177716813981533,0.0731363296508789,-0.24397501823713327
state_religion,8,0.15846589951020382,0.3187520502477066,-0.3651483716701107,0.0,0.014247849583625793,0.10767902433872223,0.09759000729485333
state_religion,9,0.19518001458970666,0.37192315475419474,-0.3651483716701107,0.0,0.013424171134829521,0.002398509532213211,0.14638501094228
state_religion,10,0.1828452686656198,0.22427128447416048,-0.3651483716701107,0.0,0.06707464903593063,0.6888915300369263,-0.19518001458970666
state_religion,11,0.13408653035478782,0.2848275135335158,-0.3651483716701107,0.0,0.008581766858696938,0.5235628485679626,0.19518001458970666
state_religion,12,0.1948902148536384,0.39910156327312213,-0.3651483716701107,0.0,6.677511692047119,0.07610362023115158,-0.19518001458970666
form_of_government,0,,0.0,,0.6666666666666666,0.0,1.0,
form_of_government,1,0.05933908290969266,0.21570981248843427,-0.816496580927726,0.3333333333333333,0.2658928334712982,0.038879331201314926,0.0
form_of_government,2,0.0,0.31839752030993823,-0.816496580927726,0.3333333333333333,0.1745356172323227,0.1616891622543335,0.0
form_of_government,3,0.0,0.32485165377194886,-0.816496580927726,0.3333333333333333,0.10365012288093567,0.12345261126756668,0.0
form_of_government,4,0.029721914913888203,0.22972533629146202,-0.816496580927726,0.3333333333333333,0.071327805519104,0.43073439598083496,0.0
form_of_government,5,0.029721914913888203,0.4470731840271812,-0.816496580927726,0.3333333333333333,0.06262927502393723,0.48554369807243347,0.0
form_of_government,6,0.02961744388795462,0.48367601043096514,-0.816496580927726,0.3333333333333333,0.020839640870690346,0.3256780207157135,0.0
form_of_government,7,0.029721914913888203,0.32046528284264597,-0.816496580927726,0.3333333333333333,0.00916412752121687,0.14800184965133667,0.0
form_of_government,8,0.029721914913888203,0.29774783017890405,-0.816496580927726,0.3333333333333333,0.011073832400143147,0.14944927394390106,0.0
form_of_government,9,0.02961744388795462,0.2336483098223134,-0.816496580927726,0.3333333333333333,0.012935726903378963,0.10119962692260742,0.0
form_of_government,10,0.029721914913888203,0.21953163697198647,-0.816496580927726,0.3333333333333333,0.035803452134132385,0.6530770659446716,0.0
form_of_government,11,0.0,0.35880953855080894,-0.816496580927726,0.3333333333333333,0.006792326923459768,0.38011404871940613,0.0
form_of_government,12,0.029721914913888203,0.21442068839983144,-0.816496580927726,0.3333333333333333,6.418355464935303,0.03712001442909241,0.0
ruling_dynasty,0,,0.0,,0.2857142857142857,0.0,1.0,
ruling_dynasty,1,0.02210658787822046,0.5126994674867541,-0.08114581583019971,0.35714285714285715,0.2510095238685608,0.21227066218852997,-0.15253545635972116
ruling_dynasty,2,0.033159881817330684,0.42494710101219335,-0.07159924926194092,0.17857142857142858,0.21053588390350342,0.20599764585494995,-0.07958371636159366
ruling_dynasty,3,0.08179437514941569,0.4553772062550016,-0.20525118121756397,0.10714285714285714,0.13290157914161682,0.182152658700943,-0.006631976363466138
ruling_dynasty,4,0.09947964545199206,0.3042999239339409,0.1957046146493052,0.39285714285714285,0.08893163502216339,0.46839872002601624,-0.017685270302576366
ruling_dynasty,5,0.2276978551456707,0.6233472726556961,0.052506116125423344,0.07142857142857142,0.09854187071323395,0.5920503735542297,0.2652790545386455
ruling_dynasty,6,0.19232731454051796,0.5900644713427161,0.08114581583019971,0.17857142857142858,0.027845242992043495,0.482591450214386,-0.2276978551456707
ruling_dynasty,7,0.32054552423419663,0.39202086803756314,0.04295954955716455,0.32142857142857145,0.013205809518694878,0.16316233575344086,-0.24980444302389115
ruling_dynasty,8,0.0729517399981275,0.5328643124771412,0.18615804808104638,0.39285714285714285,0.012124083936214447,0.12418066710233688,0.2652790545386455
ruling_dynasty,9,0.2321191727213148,0.4317179403547108,0.14797178180801124,0.39285714285714285,0.013106047175824642,0.12941424548625946,0.0862156927250598
ruling_dynasty,10,0.5703499672580878,0.6472008488283867,0.3007168469001519,0.5714285714285714,0.03408344089984894,0.7361201047897339,0.6145631430145287
