id,idiom,group,year,denomination,score_paraphrase,primary_denom,score_orig,score_clean,pi_norm,log_rv
cdef81ac-3261-40ec-a3aa-0dbfaf6abbfa,uttermost farthing,treatment,1888,['farthing'],0.4447798767989247,farthing,0.4168135496455049,0.4447798767989247,65.10729274675361,-0.9571607418317862
adbd53ba-aaf2-45f3-9842-4ca16fef0f28,uttermost farthing,treatment,1866,['farthing'],0.4072954327389006,farthing,0.3971357935204617,0.4072954327389006,79.14012738853503,-1.1523442207483205
264f9c38-a8a1-4e17-a4d2-7a0727ea493c,a pretty penny,treatment,1845,['penny'],0.5116100932280049,penny,0.5290417768297673,0.5116100932280049,67.03821656050957,0.399907332785817
fc467d3c-79af-4f85-b7db-6c9e0d4b615e,uttermost farthing,treatment,1866,['farthing'],0.3112476034563575,farthing,0.31112019022888193,0.3112476034563575,79.14012738853503,-1.1523442207483205
ab7bae9a-2c26-4962-8366-9d361984562f,uttermost farthing,treatment,1890,['farthing'],0.3233911140110506,farthing,0.3322193380723932,0.3233911140110506,65.9119142843036,-0.9694433936876278
5931b248-6412-4413-aa47-abb8494de314,brass farthing,treatment,1902,['farthing'],0.7273241138925676,farthing,0.7133784712806163,0.7273241138925676,66.85063941144526,-0.9835850435022994
1d41b4f5-553b-4f2d-996a-83ff1e5c85d5,not a penny more,treatment,1912,['penny'],0.4768952402636655,penny,0.47083984198874895,0.4768952402636655,73.28761171184522,0.3107785994028909
c757b564-0dbf-4efc-b3d0-2d16e13d3341,a pretty penny,treatment,1890,['penny'],0.5668318711981315,penny,0.5540633403190609,0.5668318711981315,65.9119142843036,0.41685096743226285
86df7a61-af5e-45da-a794-09ad9bc71ac9,uttermost farthing,treatment,1866,['farthing'],0.3112476034563575,farthing,0.31112019022888193,0.3112476034563575,79.14012738853503,-1.1523442207483205
28db0874-002d-40c3-b3a3-2230f34ddc5a,brass farthing,treatment,1888,['farthing'],0.5168559422977461,farthing,0.5230762758437381,0.5168559422977461,65.10729274675361,-0.9571607418317862
