series,layer,spearman_rho,centroid_tau,knn_purity,cross_cosine,cross_rho
japanese_nengo,4,0.20344827586206898,0.004412576389611512,0.03389830508474576,0.6936901807785034,-0.23915838690824084
japanese_nengo,5,0.315604909409702,-0.001549292438764544,0.03389830508474576,0.8813744187355042,0.3189947399181765
japanese_nengo,6,0.08801870251315022,0.009286862446404509,0.06779661016949153,0.18095165491104126,0.3215078901227353
japanese_nengo,7,0.10514319111630628,0.018987553557467982,0.05084745762711865,0.20849040150642395,-0.20701344243132674
japanese_nengo,8,0.11163062536528348,0.030056273312032155,0.01694915254237288,0.42898207902908325,-0.06008182349503216
japanese_nengo,9,0.22700175336060782,0.07458423762933648,0.0,0.2759656310081482,-0.17726475745178263
japanese_nengo,10,0.1092928112215079,0.03640666227516241,0.0,0.9596994519233704,0.10526008182349506
japanese_nengo,11,0.003974284044418469,0.020278295513443373,0.05084745762711865,0.5184930562973022,0.05184102863822327
japanese_nengo,12,0.030157802454704855,0.005858582665791753,0.0847457627118644,0.08694722503423691,0.107656341320865
popes,0,,,0.025974025974025976,1.0,
popes,1,0.09009411640990587,0.0269606809498399,0.03896103896103896,0.3975057899951935,0.17540354382459644
popes,2,0.1682790893317209,0.03388769266943579,0.025974025974025976,0.7175849676132202,0.16583416583416583
popes,3,0.14101687785898312,0.013199457108277454,0.03896103896103896,0.6860766410827637,0.12682054787317942
popes,4,0.12095798937904201,0.05647886437988706,0.025974025974025976,0.7140001058578491,-0.10676165939323834
popes,5,0.04235238445764761,0.03217762543011449,0.012987012987012988,0.8811166882514954,0.028366370471633623
popes,6,0.02434407697565592,-0.004110015276380511,0.025974025974025976,0.8532370924949646,0.026789000473210995
popes,7,0.06272674693727325,-0.014393584608349738,0.025974025974025976,0.19324499368667603,-0.024975024975024972
popes,8,0.12889741837110258,0.028080698326875972,0.025974025974025976,0.534428596496582,-0.17082917082917082
popes,9,0.042457542457542456,0.024959789531659653,0.03896103896103896,0.36791712045669556,0.06969346443030652
