model,series,year,bert_proj,real_value
macberth,coin_supply,1890,0.11981886625289917,104.93746666666667
macberth,coin_supply,1900,0.12271753698587418,124.62340000000002
macberth,coin_supply,1910,0.12509465217590332,147.30693333333335
macberth,coin_supply,1920,0.1231628954410553,151.7268
macberth,population,1250,-0.026105767115950584,4.225991292798028
macberth,population,1260,-0.026754755526781082,4.297115027389493
macberth,population,1270,-0.022787028923630714,4.365003252480139
macberth,population,1280,-0.021643495187163353,4.486838167466561
macberth,population,1290,-0.024680236354470253,4.69066116302725
macberth,population,1300,-0.028148924931883812,4.726440884461951
macberth,population,1310,-0.02679915353655815,4.689902005949211
macberth,population,1320,-0.027466068044304848,4.404276332091549
macberth,population,1330,-0.024295909330248833,4.2764002355165465
macberth,population,1340,-0.02261228859424591,4.560494479198187
macberth,population,1350,-0.023418283089995384,3.5769555512641085
macberth,population,1360,-0.021529238671064377,2.567184646616851
macberth,population,1370,-0.021953314542770386,2.5274823728236195
macberth,population,1380,-0.019679533317685127,2.431751504840866
macberth,population,1390,-0.021170098334550858,2.255980435428589
macberth,population,1400,-0.027260340750217438,2.1099650280039484
macberth,population,1410,-0.023355035111308098,2.0611928723079913
macberth,population,1420,-0.022323818877339363,2.0401480113656554
macberth,population,1430,-0.020341016352176666,2.012182492649443
macberth,population,1440,-0.018787357956171036,1.960989801781779
macberth,population,1450,-0.01643974334001541,1.9250421784595961
macberth,population,1460,-0.0187290757894516,1.9606839100083604
macberth,population,1470,-0.016643520444631577,2.018832607245412
macberth,population,1480,-0.016937367618083954,2.0787058409939863
macberth,population,1490,-0.019034750759601593,2.140354756444277
macberth,population,1500,-0.01881062611937523,2.203832015617496
macberth,population,1510,-0.02444307692348957,2.269191842351076
macberth,population,1520,-0.02215241640806198,2.3538362758755857
macberth,population,1530,-0.019374705851078033,2.550793558613428
macberth,population,1540,-0.019546670839190483,2.800610624794244
macberth,population,1550,-0.019088856875896454,3.030989866666666
macberth,population,1560,-0.019982539117336273,3.1239836666666667
macberth,population,1570,-0.01707569882273674,3.2872699333333326
macberth,population,1580,-0.01902993768453598,3.6048574666666666
macberth,population,1590,-0.021282464265823364,3.9065717333333323
macberth,population,1600,-0.02179872989654541,4.1327156
macberth,population,1610,-0.02505877986550331,4.423978866666666
macberth,population,1620,-0.022383298724889755,4.687471799999999
macberth,population,1630,-0.022690147161483765,4.972708266666666
macberth,population,1640,-0.012380070984363556,5.197341199999999
macberth,population,1650,-0.0236835777759552,5.319954133333334
macberth,population,1660,-0.016719432547688484,5.275563866666666
macberth,population,1670,-0.024079715833067894,5.1837658
macberth,population,1680,-0.01575702242553234,5.099147866666668
macberth,population,1690,-0.021720152348279953,5.050003599999999
macberth,population,1700,-0.027561090886592865,5.195511466666665
macberth,population,1710,-0.024235712364315987,5.339799800000001
macberth,population,1720,-0.024955401197075844,5.4906467333333335
macberth,population,1730,-0.02451220713555813,5.525369799999999
macberth,population,1740,-0.02309962548315525,5.658029933333334
macberth,population,1750,-0.026465613394975662,5.9076206
macberth,population,1760,-0.02583535760641098,6.255437933333331
macberth,population,1770,-0.026180604472756386,6.6104808
macberth,population,1780,-0.020232969895005226,7.126384000000001
macberth,population,1790,-0.022272828966379166,7.7719639333333355
macberth,population,1800,-0.024190539494156837,8.6223494
macberth,population,1810,-0.018780089914798737,9.7656796
macberth,population,1820,-0.01673574000597,11.314908000000003
macberth,population,1830,-0.01794571802020073,13.061723333333335
macberth,population,1840,-0.018493786454200745,14.794170666666666
macberth,population,1850,-0.01807541772723198,16.597901866666668
macberth,population,1860,-0.017699893563985825,18.72969386666667
macberth,population,1870,-0.005721006542444229,20.326282
macberth,population,1880,-0.02008955180644989,
macberth,population,1890,-0.02216707170009613,
macberth,population,1900,-0.010732419788837433,
macberth,population,1910,-0.010789662599563599,
macberth,population,1920,-0.011165332049131393,
macberth,wages,1250,0.038129013031721115,37.79041359120478
macberth,wages,1260,0.032756105065345764,35.57530510343266
macberth,wages,1270,0.03752938657999039,28.59186462915868
macberth,wages,1280,0.03404853492975235,26.958759368032197
macberth,wages,1290,0.03550814464688301,28.104208270289963
macberth,wages,1300,0.037859007716178894,26.763773199955562
macberth,wages,1310,0.03434713929891586,25.068637978387713
macberth,wages,1320,0.03505462408065796,25.43241547174561
macberth,wages,1330,0.03579557687044144,29.252746065101952
macberth,wages,1340,0.03818735480308533,33.131349603067854
macberth,wages,1350,0.0377316027879715,38.226829788235676
macberth,wages,1360,0.03387248516082764,44.093069613736205
macberth,wages,1370,0.0299135260283947,45.39366016791913
macberth,wages,1380,0.031365543603897095,54.12512317533032
macberth,wages,1390,0.029568122699856758,57.20033674937185
macberth,wages,1400,0.034098777920007706,58.156993522897146
macberth,wages,1410,0.03228134661912918,58.75813275990294
macberth,wages,1420,0.03073781542479992,61.16210748411963
macberth,wages,1430,0.03176485747098923,63.37323186956899
macberth,wages,1440,0.03780338168144226,64.53824045199266
macberth,wages,1450,0.03351299464702606,69.5832042269643
macberth,wages,1460,0.031878143548965454,66.95017137032416
macberth,wages,1470,0.033930666744709015,66.6191172561408
macberth,wages,1480,0.034208573400974274,62.45805345527764
macberth,wages,1490,0.03182559832930565,62.009179998560384
macberth,wages,1500,0.01920267939567566,62.18326006157476
macberth,wages,1510,0.03470215946435928,60.14651786829997
macberth,wages,1520,0.035414084792137146,54.76797473188103
macberth,wages,1530,0.03531739115715027,48.32983420423
macberth,wages,1540,0.035982657223939896,48.257446373013146
